district,election_year,total_pop,male_pop_percent,female_pop_percent,under_5_percent,5_to_9_percent,10_to_14_percent,15_to_19_percent,20_to_24_percent,25_to_34_percent,35_to_44_percent,45_to_54_percent,55_to_59_percent,60_to_64_percent,65_to_74_percent,75_to_84_percent,over_85_percent,median_age,18_and_over_percent,21_and_over_percent,62_and_over_percent,65_and_over_percent,18_and_over_male_percent,18_and_over_female_percent,65_and_over_male_percent,65_and_over_female_percent,white_pop_percent,black_pop_percent,american_indian_alaska_native_pop_percent,asian_pop_percent,native_hawaiian_pacific_islander_pop_percent,other_race_pop_percent,hispanic_pop_percent,total_housing_units
MA08,2014,759336,48.6,51.4,5.8,5.4,5.6,6.1,6.0,15.8,13.1,15.2,7.1,5.3,7.5,4.8,2.4,39.0,79.4,76.0,17.8,14.6,48.0,52.0,42.4,57.6,75.7,9.1,0.1,6.9,0.0,0.7,5.6,309869
MA09,2014,719841,48.5,51.5,4.5,5.6,5.6,6.1,6.1,10.1,11.4,15.3,7.8,7.3,11.2,5.7,3.3,45.4,80.8,77.2,24.5,20.2,47.6,52.4,42.7,57.3,87.9,2.2,0.2,1.4,0.0,1.0,5.4,400040
MI01,2014,704991,50.8,49.2,4.6,5.3,5.7,5.9,6.6,10.1,10.9,14.3,8.1,7.9,11.6,6.3,2.7,45.8,80.8,76.8,25.1,20.6,50.6,49.4,47.0,53.0,91.0,1.6,2.5,0.7,0.0,0.0,1.6,441743
MI02,2014,717114,49.3,50.7,6.2,6.9,6.9,7.5,7.8,12.9,12.0,13.4,7.0,5.5,7.9,4.2,1.8,36.4,75.7,70.8,17.2,13.9,48.6,51.4,44.5,55.5,80.4,5.4,0.3,2.0,0.0,0.0,9.4,311213
MI03,2014,720731,49.4,50.6,6.7,7.6,6.5,6.9,6.7,13.0,12.6,14.0,7.1,5.6,7.2,4.2,2.0,37.1,75.1,71.1,16.5,13.4,48.8,51.2,44.0,56.0,79.7,8.6,0.4,1.8,0.0,0.1,6.7,294941
MI04,2014,709423,49.9,50.1,5.2,5.6,6.5,7.5,8.2,11.0,11.2,14.2,7.4,6.5,9.7,5.0,2.1,40.8,78.8,73.0,20.5,16.8,49.5,50.5,45.6,54.4,91.4,2.1,0.5,1.0,0.0,0.1,3.0,344432
MI05,2014,682848,48.3,51.7,5.8,6.5,6.2,6.9,6.8,11.2,11.8,14.2,7.7,6.3,9.0,5.4,2.0,40.7,77.3,73.2,20.3,16.4,47.4,52.6,43.8,56.2,74.3,17.3,0.3,0.8,0.0,0.1,4.8,326006
MI06,2014,709976,49.3,50.7,6.1,6.4,6.6,7.0,8.0,11.8,11.8,13.6,7.2,6.3,8.5,4.4,2.2,38.8,76.8,72.2,18.8,15.1,48.7,51.3,45.0,55.0,81.4,8.3,0.3,1.5,0.0,0.1,5.6,324399
MI07,2014,703537,50.5,49.5,5.4,6.5,6.5,7.1,6.3,11.3,11.9,15.0,7.7,6.9,8.8,4.8,1.8,41.1,77.2,72.9,19.2,15.4,49.9,50.1,45.2,54.8,88.4,4.5,0.3,0.9,0.0,0.1,4.1,302832
MI08,2014,713867,49.4,50.6,5.3,5.9,6.9,8.3,8.6,11.3,12.1,15.2,7.0,6.3,8.0,3.5,1.5,38.3,77.6,71.6,16.6,13.0,49.0,51.0,45.8,54.2,83.0,4.8,0.2,3.7,0.1,0.1,5.2,293616
MI09,2014,713212,47.8,52.2,6.0,5.6,5.8,5.8,6.5,14.0,13.0,13.7,7.5,6.2,8.0,4.9,2.8,39.9,78.8,75.8,19.2,15.7,46.9,53.1,40.9,59.1,79.1,11.6,0.3,4.2,0.0,0.1,2.1,316995
MI10,2014,711342,49.8,50.2,4.8,6.4,6.9,6.8,5.8,10.6,12.7,16.4,7.8,6.3,9.0,4.4,2.2,42.7,77.4,73.9,19.3,15.6,49.3,50.7,45.1,54.9,90.7,2.8,0.2,1.4,0.0,0.0,3.0,307729
MI11,2014,717393,48.8,51.2,5.5,6.3,6.8,6.2,5.4,11.8,13.3,16.3,7.9,6.2,8.4,3.9,2.0,41.2,77.1,74.2,17.9,14.2,48.3,51.7,42.7,57.3,80.4,5.0,0.2,9.4,0.0,0.1,3.2,299104
MI12,2014,711313,48.8,51.2,6.0,6.3,6.2,7.4,9.9,13.1,12.9,13.4,6.4,5.7,7.0,3.8,1.9,35.8,77.8,72.2,16.2,12.8,48.1,51.9,43.3,56.7,76.0,10.1,0.3,5.1,0.0,0.2,5.4,292753
MI13,2014,673446,47.3,52.7,7.1,6.5,7.2,6.7,8.1,12.7,12.4,13.8,7.2,5.6,6.9,4.0,1.8,36.5,75.2,70.7,16.1,12.7,46.5,53.5,39.3,60.7,33.5,55.9,0.4,1.0,0.0,0.2,7.1,336035
MI14,2014,706429,47.8,52.2,6.1,6.0,6.4,7.8,7.6,12.2,12.3,13.4,7.2,6.3,8.1,4.5,2.2,38.8,76.9,72.2,18.2,14.8,46.6,53.4,42.2,57.8,31.4,57.3,0.2,3.7,0.0,0.2,4.7,333468
MN01,2014,668726,49.5,50.5,6.2,6.8,6.6,7.1,7.2,12.5,11.5,13.6,6.9,5.8,8.1,5.2,2.5,38.3,76.6,71.8,19.0,15.8,49.1,50.9,43.9,56.1,87.5,2.4,0.3,2.2,0.0,0.0,5.8,283195
MN02,2014,681195,49.2,50.8,6.7,7.3,7.3,7.0,5.8,12.9,13.5,15.6,6.6,5.6,6.8,3.6,1.3,37.3,74.3,70.6,15.0,11.7,48.9,51.1,44.2,55.8,83.0,4.0,0.4,4.5,0.0,0.1,5.6,264410
MN03,2014,685092,49.1,50.9,6.5,6.6,7.4,6.1,5.2,13.2,13.2,15.6,7.6,5.6,7.2,4.0,1.9,38.9,75.2,72.4,16.3,13.1,48.4,51.6,43.6,56.4,79.8,7.0,0.2,6.5,0.0,0.3,3.8,281430
MN04,2014,686098,48.8,51.2,6.8,6.5,6.6,6.6,7.6,15.0,12.2,13.7,6.9,5.5,6.9,4.0,1.7,35.7,76.3,72.0,16.0,12.6,48.2,51.8,42.8,57.2,69.2,9.3,0.5,11.2,0.0,0.2,6.5,279200
MN05,2014,697725,49.3,50.7,6.4,5.8,5.3,6.0,8.2,19.8,13.3,12.4,6.4,5.4,6.1,3.1,1.9,34.1,79.5,75.2,14.1,11.0,49.0,51.0,41.6,58.4,63.8,15.1,0.8,6.2,0.0,0.4,9.5,308945
MN06,2014,675687,50.5,49.5,6.6,7.8,7.3,7.5,6.5,12.9,13.4,15.3,6.1,5.7,6.6,3.2,1.2,36.2,73.9,69.2,14.1,11.0,49.9,50.1,45.9,54.1,90.7,2.4,0.4,2.1,0.0,0.0,2.6,257930
MN07,2014,662860,50.1,49.9,6.3,6.7,6.5,6.7,6.6,11.3,10.5,13.4,7.3,6.5,9.2,5.8,3.2,40.9,76.6,72.3,21.9,18.2,49.6,50.4,44.9,55.1,90.1,0.9,2.7,0.6,0.0,0.0,4.1,325917
MN08,2014,662997,50.7,49.3,5.4,5.8,6.6,6.3,6.3,11.1,11.0,14.3,8.0,7.0,10.1,5.7,2.4,42.9,78.4,74.7,22.3,18.2,50.5,49.5,46.6,53.4,92.2,1.1,2.7,0.7,0.0,0.0,1.3,367727
MS01,2014,756459,48.6,51.4,6.3,7.0,7.1,7.7,7.4,11.5,13.5,13.0,6.3,6.1,8.2,4.3,1.5,37.8,75.6,70.1,17.6,14.0,47.8,52.2,42.2,57.8,67.7,27.5,0.1,0.9,0.0,0.0,2.8,320204
MS02,2014,726159,47.8,52.2,6.9,7.1,7.3,7.8,7.7,12.8,11.7,13.0,7.0,5.5,7.7,3.9,1.5,35.4,74.4,69.1,16.5,13.2,46.9,53.1,41.7,58.3,31.5,65.1,0.3,0.5,0.0,0.0,1.9,306376
MS03,2014,750332,48.2,51.8,6.5,6.8,6.9,7.4,6.9,12.5,13.4,12.7,6.4,6.1,8.0,4.5,1.9,37.2,75.8,70.8,18.0,14.4,47.4,52.6,42.3,57.7,60.1,35.1,0.9,0.8,0.0,0.0,2.2,325878
MS04,2014,758257,49.4,50.6,6.8,7.5,6.2,6.8,7.7,13.4,12.2,13.4,6.6,5.5,8.2,4.2,1.4,36.1,75.7,71.2,17.0,13.8,48.6,51.4,44.0,56.0,69.2,23.8,0.3,1.5,0.0,0.2,3.8,330734
MO01,2014,737033,47.2,52.8,6.4,6.1,5.9,6.6,7.9,16.5,12.5,13.3,6.7,5.9,6.5,3.9,1.8,35.5,77.9,73.5,15.4,12.2,46.1,53.9,39.4,60.6,42.1,48.7,0.2,2.7,0.0,0.2,3.0,368142
MO02,2014,768428,48.3,51.7,5.9,6.0,6.8,6.5,5.0,11.6,12.1,15.0,7.4,6.8,9.0,5.3,2.6,42.0,77.3,73.9,20.9,16.9,47.7,52.3,43.1,56.9,87.2,4.0,0.2,4.2,0.0,0.1,2.7,318047
MO03,2014,760643,49.6,50.4,6.1,7.3,6.6,6.5,6.5,13.0,12.2,15.1,7.0,5.6,8.4,4.2,1.5,38.3,75.8,72.2,17.4,14.1,49.1,50.9,44.5,55.5,91.7,3.1,0.2,0.9,0.1,0.0,2.4,331528
MO04,2014,756407,50.2,49.8,6.1,6.6,6.1,7.6,9.1,12.8,11.2,12.9,6.4,6.1,8.5,4.8,1.8,36.6,77.4,71.6,18.4,15.1,49.8,50.2,45.7,54.3,87.3,4.1,0.3,1.6,0.2,0.1,3.5,341216
MO05,2014,758911,48.7,51.3,7.0,6.1,6.5,5.7,7.0,15.2,12.3,13.8,6.6,5.8,7.7,4.2,2.0,36.8,76.7,73.3,17.1,14.0,48.1,51.9,42.2,57.8,65.5,21.3,0.3,1.5,0.3,0.3,8.4,355035
MO06,2014,754588,49.2,50.8,6.0,6.9,7.1,6.9,6.7,12.5,12.4,13.8,7.1,5.7,8.2,4.4,2.3,38.2,75.8,71.5,18.2,14.9,48.5,51.5,44.6,55.4,88.0,4.3,0.2,1.1,0.1,0.0,4.1,323027
MO07,2014,759566,48.8,51.2,6.2,6.4,6.7,6.5,8.4,12.6,11.7,13.1,6.2,6.1,9.2,4.9,1.9,37.6,76.9,72.3,19.7,16.0,48.1,51.9,44.4,55.6,89.0,1.8,0.8,1.0,0.1,0.1,4.6,345022
MO08,2014,748595,49.9,50.1,6.0,6.4,6.9,6.4,6.9,11.3,11.5,14.0,7.2,6.4,9.7,5.2,2.1,40.4,77.0,72.8,20.7,17.0,49.4,50.6,44.6,55.4,91.2,4.7,0.3,0.4,0.0,0.0,1.7,337092
MT01,2014,1015165,49.9,50.1,6.0,6.4,5.9,6.7,7.1,12.5,11.3,13.2,7.8,6.8,9.3,4.9,2.1,39.6,77.9,73.4,20.1,16.3,49.8,50.2,47.0,53.0,87.0,0.3,6.6,0.6,0.0,0.0,3.3,485767
NE01,2014,628082,49.8,50.2,6.7,7.3,6.5,7.3,8.7,13.3,11.5,13.1,6.2,5.7,7.3,4.3,2.0,35.2,75.6,70.2,16.8,13.7,49.5,50.5,44.4,55.6,83.8,2.8,1.1,2.3,0.0,0.1,8.1,264656
NE02,2014,634418,49.3,50.7,7.6,7.3,7.4,6.7,6.5,15.9,13.4,13.1,6.0,5.2,6.1,3.4,1.4,34.1,73.5,69.7,13.7,10.9,48.8,51.2,42.8,57.2,73.9,9.5,0.3,2.8,0.1,0.3,10.6,259627
NE03,2014,606016,49.4,50.6,6.3,7.1,6.3,6.9,6.2,11.0,11.1,13.2,7.3,6.6,8.9,6.1,3.1,40.9,76.4,72.1,22.0,18.1,49.2,50.8,44.2,55.8,85.4,1.0,0.7,0.8,0.2,0.0,10.8,282605
NV01,2014,673794,51.2,48.8,6.4,6.6,6.4,6.2,7.9,15.5,13.8,13.3,6.3,5.6,6.7,3.7,1.5,35.7,76.9,72.9,15.2,11.9,51.3,48.7,46.7,53.3,34.0,10.5,0.3,7.8,0.5,0.1,44.0,300644
NV02,2014,690786,50.5,49.5,6.1,6.5,6.4,6.3,7.0,13.2,12.1,13.6,7.1,6.6,9.4,3.9,1.7,38.7,77.2,73.4,19.0,15.0,50.4,49.6,47.6,52.4,68.0,1.8,1.9,3.8,0.5,0.1,21.4,296324
NV03,2014,720438,49.2,50.8,6.0,6.7,6.3,5.2,5.3,14.4,14.9,14.2,6.3,5.6,10.0,3.6,1.4,39.2,77.6,75.1,18.4,15.1,49.0,51.0,47.1,52.9,59.6,6.6,0.4,13.4,0.8,0.1,15.3,317356
NV04,2014,705118,50.3,49.7,6.9,7.9,6.7,7.9,6.8,13.9,13.5,13.1,5.7,5.0,7.7,3.6,1.2,34.8,73.4,68.8,15.5,12.5,49.8,50.2,46.4,53.6,46.1,13.3,0.8,5.2,0.7,0.4,30.2,272612
NH01,2014,662473,49.5,50.5,5.0,6.0,5.6,6.7,6.8,11.7,12.4,16.1,7.9,6.8,8.8,4.2,2.0,41.9,79.5,75.6,18.8,15.0,49.1,50.9,44.4,55.6,91.4,1.1,0.2,2.3,0.0,0.1,3.2,313383
NH02,2014,660986,49.1,50.9,5.0,5.6,6.1,7.0,6.5,11.0,12.1,16.5,7.8,6.7,8.9,4.9,1.9,42.7,79.6,75.0,19.6,15.7,48.9,51.1,45.2,54.8,91.3,0.9,0.2,2.4,0.0,0.3,3.1,303113
NJ01,2014,730895,48.2,51.8,6.2,6.5,6.4,6.4,6.8,13.5,12.9,14.6,7.3,5.4,7.8,4.0,2.2,38.6,76.9,73.2,17.4,14.1,47.5,52.5,41.9,58.1,64.1,16.0,0.0,4.8,0.0,0.2,12.9,293077
NJ02,2014,732764,49.2,50.8,6.0,6.4,5.9,6.2,6.4,12.1,11.9,15.0,7.2,6.6,9.2,5.0,2.1,41.2,77.9,74.3,20.2,16.3,48.4,51.6,44.3,55.7,66.4,12.2,0.2,3.9,0.0,0.1,15.1,384317
NJ03,2014,742640,48.7,51.3,5.5,5.5,6.7,6.2,5.6,10.9,12.7,15.3,7.4,6.1,9.6,5.6,2.8,42.9,78.4,74.9,21.7,18.0,48.1,51.9,42.6,57.4,76.1,10.3,0.1,3.6,0.0,0.3,7.4,317919
NJ04,2014,735064,48.6,51.4,5.9,6.7,7.3,6.6,5.8,10.6,11.1,15.3,6.7,6.0,9.2,5.5,3.3,42.3,75.7,72.2,21.6,18.0,47.4,52.6,41.6,58.4,78.3,6.0,0.0,4.2,0.0,0.2,10.1,294366
NJ05,2014,733032,48.6,51.4,4.8,6.1,7.5,6.9,5.8,9.3,12.8,16.9,7.9,6.1,8.8,4.5,2.6,42.8,77.2,73.6,19.6,15.9,47.7,52.3,42.5,57.5,70.9,4.9,0.1,9.9,0.0,0.2,12.9,282735
NJ06,2014,738398,49.3,50.7,6.3,6.0,6.4,7.0,7.1,14.1,13.6,14.6,6.6,5.9,7.0,3.6,1.6,37.2,77.5,72.7,15.7,12.3,49.0,51.0,42.5,57.5,49.6,9.3,0.1,17.5,0.0,0.2,21.7,272381
NJ07,2014,748580,49.0,51.0,5.0,6.4,7.4,7.5,5.1,9.3,13.5,17.7,7.9,5.9,7.8,4.0,2.4,42.2,76.5,72.7,17.6,14.2,48.4,51.6,42.8,57.2,73.0,4.4,0.1,9.0,0.0,0.4,12.0,280740
NJ08,2014,758406,49.8,50.2,7.3,5.7,5.2,5.4,7.3,20.3,15.5,13.3,5.7,4.3,5.5,3.0,1.4,34.3,78.6,75.1,12.1,9.9,49.4,50.6,42.2,57.8,25.5,8.4,0.1,8.2,0.0,1.5,55.1,302789
NJ09,2014,760064,48.8,51.2,6.6,6.2,6.1,6.5,6.4,14.7,14.0,14.4,6.7,4.9,7.1,4.3,2.0,37.2,77.0,73.3,16.4,13.4,48.3,51.7,42.4,57.6,40.6,9.7,0.1,13.7,0.0,0.2,34.7,283740
NJ10,2014,733056,47.7,52.3,6.7,6.6,6.7,6.7,7.8,15.0,14.2,13.8,6.2,4.9,6.6,3.2,1.3,35.2,76.0,71.5,14.0,11.2,46.9,53.1,38.7,61.3,20.6,51.7,0.2,6.7,0.0,0.8,18.5,298391
NJ11,2014,735846,48.8,51.2,5.4,6.2,6.8,6.1,5.5,10.6,13.4,16.0,7.4,6.4,8.8,5.0,2.7,42.6,77.8,74.4,20.1,16.5,47.8,52.2,43.6,56.4,75.1,3.2,0.0,9.2,0.0,0.2,10.5,280961
NJ12,2014,750594,49.0,51.0,5.8,5.9,6.4,6.8,6.8,13.0,13.9,15.3,6.7,5.6,7.4,4.2,2.0,39.2,77.9,73.7,16.7,13.6,48.3,51.7,41.7,58.3,48.8,17.3,0.1,16.5,0.0,1.0,14.8,286844
NM01,2014,694442,49.2,50.8,6.2,6.4,6.6,6.4,7.5,14.6,12.0,13.5,6.8,6.2,8.1,3.9,1.8,36.9,77.0,72.9,17.4,13.8,48.7,51.3,44.0,56.0,40.9,2.5,3.3,2.2,0.1,0.2,48.9,295647
NM02,2014,697027,50.3,49.7,7.0,6.9,7.3,7.7,7.9,12.2,11.0,12.3,6.4,5.7,8.8,4.9,1.7,35.8,74.7,69.2,18.8,15.5,50.1,49.9,47.8,52.2,38.4,1.6,4.7,0.6,0.0,0.1,53.1,302099
NM03,2014,693818,49.3,50.7,6.7,7.2,6.8,7.0,6.5,12.0,12.8,12.8,6.8,6.5,8.9,4.5,1.5,38.1,75.2,71.0,18.6,14.9,48.8,51.2,45.5,54.5,38.5,1.2,17.4,1.0,0.1,0.1,40.0,307388
NY01,2014,722480,49.3,50.7,5.5,6.4,6.1,6.9,6.2,11.2,13.0,15.7,7.3,5.9,9.0,4.9,1.9,41.0,78.0,73.7,19.2,15.8,48.6,51.4,44.6,55.4,76.4,4.4,0.1,4.3,0.0,0.1,13.6,305545
NY02,2014,718587,49.0,51.0,5.5,6.0,6.5,6.7,6.9,12.0,13.3,16.3,7.4,5.7,7.4,4.4,1.9,40.3,77.9,73.9,16.6,13.6,48.7,51.3,41.5,58.5,64.0,9.6,0.2,2.8,0.0,0.2,22.1,241405
NY03,2014,724490,48.6,51.4,4.9,6.3,6.9,6.8,5.6,9.6,12.0,16.5,7.4,5.8,9.2,5.8,3.2,43.4,77.4,74.0,21.4,18.2,47.8,52.2,42.8,57.2,70.1,3.3,0.2,14.3,0.0,0.4,10.2,261104
NY04,2014,715109,48.9,51.1,5.7,5.9,6.4,7.3,6.5,11.7,12.4,15.0,6.8,6.7,8.3,4.4,3.0,40.5,77.6,73.5,19.6,15.6,47.9,52.1,42.0,58.0,59.6,13.0,0.0,6.3,0.0,0.3,19.3,247833
NY05,2014,768603,46.5,53.5,6.8,6.1,6.2,6.9,7.9,14.1,12.7,15.0,6.9,4.9,7.2,3.9,1.4,36.6,76.7,72.3,15.1,12.5,45.3,54.7,41.1,58.9,11.5,47.8,0.4,13.2,0.1,4.8,19.1,246762
NY06,2014,721108,47.8,52.2,5.4,5.3,5.0,4.6,5.9,14.8,14.8,14.4,7.6,6.4,8.2,5.0,2.7,41.1,81.4,78.5,19.7,15.9,47.2,52.8,41.7,58.3,37.6,2.8,0.2,38.7,0.1,0.3,18.6,286900
NY07,2014,760308,50.6,49.4,7.4,6.3,5.9,5.3,8.1,19.8,15.3,12.0,5.1,4.7,5.8,3.1,1.3,33.4,77.1,73.9,13.0,10.2,50.0,50.0,40.2,59.8,28.2,7.3,0.2,18.9,0.0,0.8,43.1,270714
NY08,2014,737529,45.8,54.2,6.7,5.9,6.4,6.1,7.6,15.6,13.2,13.7,6.2,5.4,7.0,4.3,1.9,36.0,77.4,73.2,16.6,13.2,44.4,55.6,38.1,61.9,21.8,54.0,0.3,5.0,0.0,0.8,16.8,302168
NY09,2014,735408,45.3,54.7,7.1,6.0,5.9,6.0,7.6,16.8,13.4,12.7,6.3,5.6,7.4,3.6,1.6,35.4,77.4,73.4,15.9,12.6,44.3,55.7,40.0,60.0,31.3,48.6,0.2,7.4,0.0,0.5,10.5,293079
NY10,2014,716682,49.7,50.3,6.9,5.4,4.6,4.8,6.9,21.3,14.4,12.0,6.0,5.1,7.1,3.6,2.0,35.0,80.4,77.1,15.8,12.7,48.9,51.1,42.6,57.4,63.8,4.1,0.2,17.9,0.0,0.3,12.1,357284
NY11,2014,728307,48.3,51.7,6.2,6.1,6.0,6.1,6.4,14.0,13.5,14.5,6.5,6.1,8.0,4.4,2.2,39.3,77.9,74.2,18.2,14.6,47.4,52.6,41.4,58.6,63.0,7.1,0.2,12.0,0.0,0.4,16.2,281769
NY12,2014,720538,45.3,54.7,4.4,2.8,2.6,3.6,7.1,27.1,15.6,11.4,5.1,5.7,7.9,4.3,2.3,36.2,88.5,85.4,17.6,14.5,45.0,55.0,41.8,58.2,65.5,4.9,0.1,13.0,0.2,0.3,13.6,419465
NY13,2014,765391,48.3,51.7,7.0,5.3,5.5,6.0,8.8,18.7,13.6,13.0,5.3,5.5,6.4,3.3,1.7,34.4,78.8,74.6,14.8,11.4,47.2,52.8,38.2,61.8,14.3,24.8,0.3,4.0,0.1,0.8,54.6,294550
NY14,2014,727544,51.3,48.7,6.3,5.5,5.4,5.2,7.6,18.6,14.7,13.8,5.6,4.9,6.6,4.0,1.8,35.7,79.7,76.2,15.1,12.3,50.9,49.1,40.1,59.9,22.8,9.7,0.0,16.0,0.0,0.4,49.8,262554
NY15,2014,747271,46.6,53.4,8.3,7.7,7.4,8.2,9.0,15.0,13.1,13.0,5.3,4.3,5.2,2.7,0.9,31.0,71.9,66.7,11.0,8.7,45.5,54.5,37.6,62.4,2.9,28.6,0.2,2.2,0.0,0.7,64.7,261438
NY16,2014,730795,46.3,53.7,6.6,6.6,6.2,6.6,6.9,12.1,12.5,14.7,6.6,5.5,8.2,4.9,2.6,39.4,76.7,72.4,18.9,15.7,44.7,55.3,40.8,59.2,39.4,30.3,0.1,4.3,0.1,0.6,23.4,291686
NY17,2014,742344,49.8,50.2,6.4,7.1,7.1,7.4,6.4,11.5,12.6,14.6,7.0,5.5,7.6,4.6,2.3,38.1,74.9,70.7,17.6,14.4,48.8,51.2,41.6,58.4,59.6,10.2,0.1,6.1,0.0,0.4,21.9,253139
NY18,2014,718210,49.4,50.6,5.5,6.8,7.2,7.8,7.0,10.7,12.6,16.1,7.0,5.6,7.9,3.6,2.1,39.3,75.9,71.1,16.7,13.6,48.9,51.1,43.8,56.2,69.9,8.7,0.1,3.0,0.0,0.3,16.1,271021
NY19,2014,709970,50.3,49.7,4.8,5.0,5.8,7.0,7.6,10.0,11.3,16.2,7.5,7.5,10.0,5.1,2.2,43.9,80.7,75.7,21.7,17.4,49.9,50.1,46.0,54.0,85.8,3.8,0.1,1.5,0.0,0.1,6.5,361572
NY20,2014,724345,48.6,51.4,5.1,5.8,5.9,7.3,8.5,13.1,11.8,14.3,7.1,6.2,7.8,4.3,2.8,38.6,79.6,74.1,18.5,14.9,47.8,52.2,42.9,57.1,78.1,8.4,0.2,4.3,0.1,0.5,5.9,322568
NY21,2014,716340,51.3,48.7,5.8,5.8,5.9,6.7,7.5,12.6,11.8,15.0,7.5,5.7,9.0,4.8,2.1,40.4,78.9,74.3,19.2,15.8,51.3,48.7,45.0,55.0,90.2,2.8,0.7,0.8,0.2,0.1,3.2,368039
NY22,2014,713145,49.3,50.7,5.1,5.6,6.4,7.4,8.0,11.0,11.1,14.6,7.2,6.8,8.9,5.3,2.5,40.8,79.1,73.5,20.6,16.7,49.0,51.0,44.2,55.8,88.6,3.6,0.2,2.4,0.0,0.1,3.5,319248
NY23,2014,716427,49.5,50.5,5.1,5.6,6.1,8.2,8.2,11.4,11.1,14.0,7.3,6.6,9.0,5.1,2.2,40.0,79.3,72.9,20.2,16.4,48.9,51.1,44.3,55.7,89.2,2.8,0.5,2.2,0.0,0.0,3.6,337296
NY24,2014,715192,49.0,51.0,5.7,5.7,6.5,7.3,7.3,12.4,11.4,15.0,7.4,6.0,8.2,4.8,2.2,39.6,78.2,73.0,18.8,15.2,48.4,51.6,43.4,56.6,82.6,7.9,0.4,2.5,0.0,0.2,4.1,312142
NY25,2014,724587,48.2,51.8,5.7,5.9,6.1,7.4,7.8,13.4,11.6,14.2,6.8,6.1,8.1,4.5,2.5,38.2,78.4,73.5,18.7,15.1,47.5,52.5,42.3,57.7,70.8,15.0,0.2,3.6,0.0,0.5,8.1,310445
NY26,2014,715554,47.8,52.2,5.6,5.3,6.0,6.9,8.3,13.8,11.2,13.5,7.6,5.9,8.1,5.1,2.6,38.7,79.3,74.4,18.9,15.8,47.1,52.9,41.6,58.4,70.3,18.1,0.3,3.3,0.0,0.2,6.0,340234
NY27,2014,714863,49.8,50.2,5.0,5.6,6.3,6.4,6.2,11.1,11.8,16.3,8.2,6.3,9.1,5.0,2.6,43.2,79.3,75.1,20.3,16.8,49.4,50.6,43.9,56.1,92.2,2.2,0.7,1.2,0.1,0.1,2.3,306439
NC01,2014,724668,46.7,53.3,7.1,6.6,6.0,6.7,8.1,13.9,12.0,12.0,6.6,6.2,8.1,4.6,2.1,36.2,76.9,72.0,18.6,14.8,46.0,54.0,40.4,59.6,34.0,54.1,0.7,1.5,0.0,0.1,7.4,332481
NC02,2014,777683,49.1,50.9,7.2,7.5,7.3,6.4,6.6,13.3,13.8,13.6,6.3,5.1,7.7,3.8,1.6,36.0,74.0,70.3,16.0,13.1,48.4,51.6,44.1,55.9,65.1,15.6,0.8,3.4,0.0,0.3,11.9,321472
NC03,2014,749521,51.2,48.8,6.1,6.1,5.6,7.0,11.8,13.6,11.6,12.3,6.2,5.4,8.8,4.2,1.4,34.9,78.9,72.3,17.4,14.3,51.4,48.6,45.6,54.4,70.5,17.7,0.3,1.5,0.1,0.2,7.5,370338
NC04,2014,769734,48.5,51.5,6.5,6.4,6.5,7.0,10.0,17.4,14.4,11.6,5.8,4.1,5.9,3.0,1.3,32.7,77.4,71.5,12.5,10.2,48.1,51.9,41.5,58.5,48.5,30.9,0.3,5.5,0.1,0.4,11.7,332994
NC05,2014,745928,48.6,51.4,5.6,6.3,5.9,6.8,7.7,11.2,12.7,14.0,7.6,5.9,9.4,4.8,2.1,40.6,78.6,73.5,19.6,16.3,47.8,52.2,43.2,56.8,76.0,12.7,0.2,1.4,0.0,0.0,8.2,350580
NC06,2014,760762,48.6,51.4,5.4,6.1,6.5,6.6,6.0,11.3,12.9,15.0,7.5,6.6,9.0,5.0,2.1,41.7,78.2,74.3,20.2,16.1,47.9,52.1,43.4,56.6,73.5,15.7,0.5,2.0,0.0,0.3,6.7,333005
NC07,2014,762540,48.7,51.3,6.2,6.9,6.4,6.1,6.0,11.4,13.5,13.4,7.1,6.5,10.2,4.7,1.5,40.3,76.7,73.0,20.1,16.4,48.0,52.0,44.4,55.6,68.7,17.5,1.6,0.7,0.2,0.2,9.6,362823
NC08,2014,744074,48.7,51.3,6.2,7.1,7.3,6.9,6.6,11.7,13.5,14.3,6.1,6.4,8.4,4.1,1.6,38.5,75.5,71.1,17.9,14.0,48.3,51.7,43.8,56.2,62.8,18.3,7.1,1.2,0.0,0.3,8.5,310894
NC09,2014,780211,48.6,51.4,6.2,7.3,7.5,6.3,5.2,13.1,16.2,15.5,6.2,5.0,6.9,3.4,1.2,38.2,74.8,71.8,14.3,11.5,47.5,52.5,42.2,57.8,73.2,12.5,0.3,4.2,0.0,0.1,7.8,318455
NC10,2014,739282,48.6,51.4,5.6,6.0,6.3,6.2,6.5,11.7,13.2,14.4,7.2,6.5,9.7,4.7,2.0,41.2,78.2,74.4,20.1,16.3,47.6,52.4,43.2,56.8,79.0,11.0,0.3,1.3,0.0,0.2,6.2,332227
NC11,2014,737318,48.9,51.1,4.7,5.6,6.1,6.0,6.2,10.4,12.0,13.9,7.0,7.6,11.8,6.4,2.4,44.3,80.1,76.2,25.3,20.6,48.3,51.7,44.5,55.5,86.8,2.7,1.5,1.1,0.0,0.3,5.4,391946
